FREQ;REF_AREA;TABLENAME;INDICATOR;ACTIVITY;NUMBER_EMPL;LEGAL_FORM;SURVIVAL_AGE;TIME_PERIOD;OBS_VALUE;UNIT_MEASURE;UNIT_MULT;DECIMALS;OBS_STATUS;OBS_STATUS_1;CONF_STATUS;CONF_STATUS_1;DOMINANCE;SHARE_SECOND;COMMENT_OBS
A;FR;T11;EMPL;G478;_T;SP;_Z;2022;69193;PN;0;0;B;;;;;;
A;FR;T11;EMPL;G478;_T;_T;_Z;2022;86763;PN;0;0;B;;;;;;
A;FR;T11;EMPL;G479;E0;_T;_Z;2022;34889;PN;0;0;B;;;;;;
A;FR;T11;EMPL;G479;E1T4;_T;_Z;2022;10507;PN;0;0;B;;;;;;
A;FR;T11;EMPL;G479;E5T9;_T;_Z;2022;4859;PN;0;0;B;;;;;;
A;FR;T11;EMPL;G479;EGE10;_T;_Z;2022;47113;PN;0;0;B;;;;;;
A;FR;T11;EMPL;G479;_T;LL;_Z;2022;63988;PN;0;0;B;;;;;;
A;FR;T11;EMPL;G479;_T;PA;_Z;2022;6;PN;0;0;B;;;;;;
A;FR;T11;EMPL;G479;_T;SP;_Z;2022;33375;PN;0;0;B;;;;;;
A;FR;T11;EMPL;G479;_T;_T;_Z;2022;97368;PN;0;0;B;;;;;;
A;FR;T11;EMPL;GTSXO_S94;E0;_T;_Z;2022;1789189;PN;0;0;B;;;;;;
A;FR;T11;EMPL;GTSXO_S94;E1T4;_T;_Z;2022;1665012;PN;0;0;B;;;;;;
A;FR;T11;EMPL;GTSXO_S94;E5T9;_T;_Z;2022;1091499;PN;0;0;B;;;;;;
A;FR;T11;EMPL;GTSXO_S94;EGE10;_T;_Z;2022;10848249;PN;0;0;B;;;;;;
A;FR;T11;EMPL;GTSXO_S94;_T;LL;_Z;2022;12732109;PN;0;0;B;;;;;;
A;FR;T11;EMPL;GTSXO_S94;_T;PA;_Z;2022;672371;PN;0;0;B;;;;;;
A;FR;T11;EMPL;GTSXO_S94;_T;SP;_Z;2022;1989469;PN;0;0;B;;;;;;
A;FR;T11;EMPL;GTSXO_S94;_T;_T;_Z;2022;15393949;PN;0;0;B;;;;;;
A;FR;T11;EMPL;GTU_ICT;E0;_T;_Z;2022;59863;PN;0;0;B;;;;;;
A;FR;T11;EMPL;GTU_ICT;E1T4;_T;_Z;2022;49123;PN;0;0;B;;;;;;
A;FR;T11;EMPL;GTU_ICT;E5T9;_T;_Z;2022;37250;PN;0;0;B;;;;;;
A;FR;T11;EMPL;GTU_ICT;EGE10;_T;_Z;2022;784288;PN;0;0;B;;;;;;
A;FR;T11;EMPL;GTU_ICT;_T;LL;_Z;2022;883300;PN;0;0;B;;;;;;
A;FR;T11;EMPL;GTU_ICT;_T;PA;_Z;2022;972;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL;GTU_ICT;_T;SP;_Z;2022;46253;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL;GTU_ICT;_T;_T;_Z;2022;930524;PN;0;0;B;;;;;;
A;FR;T11;EMPL;H;E0;_T;_Z;2022;87316;PN;0;0;B;;;;;;
A;FR;T11;EMPL;H;E1T4;_T;_Z;2022;55558;PN;0;0;B;;;;;;
A;FR;T11;EMPL;H;E5T9;_T;_Z;2022;50038;PN;0;0;B;;;;;;
A;FR;T11;EMPL;H;EGE10;_T;_Z;2022;1246036;PN;0;0;B;;;;;;
A;FR;T11;EMPL;H;_T;LL;_Z;2022;1344690;PN;0;0;B;;;;;;
A;FR;T11;EMPL;H;_T;PA;_Z;2022;2512;PN;0;0;B;;;;;;
A;FR;T11;EMPL;H;_T;SP;_Z;2022;91746;PN;0;0;B;;;;;;
A;FR;T11;EMPL;H;_T;_T;_Z;2022;1438948;PN;0;0;B;;;;;;
A;FR;T11;EMPL;H49;E0;_T;_Z;2022;48315;PN;0;0;B;;;;;;
A;FR;T11;EMPL;H49;E1T4;_T;_Z;2022;48337;PN;0;0;B;;;;;;
A;FR;T11;EMPL;H49;E5T9;_T;_Z;2022;43079;PN;0;0;B;;;;;;
A;FR;T11;EMPL;H49;EGE10;_T;_Z;2022;722001;PN;0;0;B;;;;;;
A;FR;T11;EMPL;H49;_T;LL;_Z;2022;808108;PN;0;0;B;;;;;;
A;FR;T11;EMPL;H49;_T;PA;_Z;2022;1088;PN;0;0;B;;;;;;
A;FR;T11;EMPL;H49;_T;SP;_Z;2022;52535;PN;0;0;B;;;;;;
A;FR;T11;EMPL;H49;_T;_T;_Z;2022;861731;PN;0;0;B;;;;;;
A;FR;T11;EMPL;H50;E0;_T;_Z;2022;344;PN;0;0;B;;;;;;
A;FR;T11;EMPL;H50;E1T4;_T;_Z;2022;1680;PN;0;0;B;;;;;;
A;FR;T11;EMPL;H50;E5T9;_T;_Z;2022;677;PN;0;0;B;;;;;;
A;FR;T11;EMPL;H50;EGE10;_T;_Z;2022;20491;PN;0;0;B;;;;;;
A;FR;T11;EMPL;H50;_T;LL;_Z;2022;22498;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL;H50;_T;PA;_Z;2022;54;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL;H50;_T;SP;_Z;2022;640;PN;0;0;B;;;;;;
A;FR;T11;EMPL;H50;_T;_T;_Z;2022;23192;PN;0;0;B;;;;;;
A;FR;T11;EMPL;H51;E0;_T;_Z;2022;309;PN;0;0;B;;;;;;
A;FR;T11;EMPL;H51;E1T4;_T;_Z;2022;215;PN;0;0;B;;;;;;
A;FR;T11;EMPL;H51;E5T9;_T;_Z;2022;227;PN;0;0;B;;;;;;
A;FR;T11;EMPL;H51;EGE10;_T;_Z;2022;63922;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL;H51;_T;LL;_Z;2022;64395;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL;H51;_T;PA;_Z;2022;1;PN;0;0;B;;C;A;;;
A;FR;T11;EMPL;H51;_T;SP;_Z;2022;277;PN;0;0;B;;;;;;
A;FR;T11;EMPL;H51;_T;_T;_Z;2022;64673;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL;H52;E0;_T;_Z;2022;2002;PN;0;0;B;;;;;;
A;FR;T11;EMPL;H52;E1T4;_T;_Z;2022;4669;PN;0;0;B;;;;;;
A;FR;T11;EMPL;H52;E5T9;_T;_Z;2022;5417;PN;0;0;B;;;;;;
A;FR;T11;EMPL;H52;EGE10;_T;_Z;2022;233539;PN;0;0;B;;;;;;
A;FR;T11;EMPL;H52;_T;LL;_Z;2022;242484;PN;0;0;B;;;;;;
A;FR;T11;EMPL;H52;_T;PA;_Z;2022;1331;PN;0;0;B;;;;;;
A;FR;T11;EMPL;H52;_T;SP;_Z;2022;1813;PN;0;0;B;;;;;;
A;FR;T11;EMPL;H52;_T;_T;_Z;2022;245627;PN;0;0;B;;;;;;
A;FR;T11;EMPL;H53;E0;_T;_Z;2022;36346;PN;0;0;B;;;;;;
A;FR;T11;EMPL;H53;E1T4;_T;_Z;2022;656;PN;0;0;B;;;;;;
A;FR;T11;EMPL;H53;E5T9;_T;_Z;2022;639;PN;0;0;B;;;;;;
A;FR;T11;EMPL;H53;EGE10;_T;_Z;2022;206083;PN;0;0;B;;C;O;93;;
A;FR;T11;EMPL;H53;_T;LL;_Z;2022;207205;PN;0;0;B;;C;O;92;;
A;FR;T11;EMPL;H53;_T;PA;_Z;2022;39;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL;H53;_T;SP;_Z;2022;36480;PN;0;0;B;;;;;;
A;FR;T11;EMPL;H53;_T;_T;_Z;2022;243724;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL;I;E0;_T;_Z;2022;64609;PN;0;0;B;;;;;;
A;FR;T11;EMPL;I;E1T4;_T;_Z;2022;306225;PN;0;0;B;;;;;;
A;FR;T11;EMPL;I;E5T9;_T;_Z;2022;230684;PN;0;0;B;;;;;;
A;FR;T11;EMPL;I;EGE10;_T;_Z;2022;801968;PN;0;0;B;;;;;;
A;FR;T11;EMPL;I;_T;LL;_Z;2022;1271437;PN;0;0;B;;;;;;
A;FR;T11;EMPL;I;_T;PA;_Z;2022;19306;PN;0;0;B;;;;;;
A;FR;T11;EMPL;I;_T;SP;_Z;2022;112743;PN;0;0;B;;;;;;
A;FR;T11;EMPL;I;_T;_T;_Z;2022;1403485;PN;0;0;B;;;;;;
A;FR;T11;EMPL;I55;E0;_T;_Z;2022;17146;PN;0;0;B;;;;;;
A;FR;T11;EMPL;I55;E1T4;_T;_Z;2022;32481;PN;0;0;B;;;;;;
A;FR;T11;EMPL;I55;E5T9;_T;_Z;2022;30472;PN;0;0;B;;;;;;
A;FR;T11;EMPL;I55;EGE10;_T;_Z;2022;196198;PN;0;0;B;;;;;;
A;FR;T11;EMPL;I55;_T;LL;_Z;2022;242925;PN;0;0;B;;;;;;
A;FR;T11;EMPL;I55;_T;PA;_Z;2022;15069;PN;0;0;B;;;;;;
A;FR;T11;EMPL;I55;_T;SP;_Z;2022;18304;PN;0;0;B;;;;;;
A;FR;T11;EMPL;I55;_T;_T;_Z;2022;276298;PN;0;0;B;;;;;;
A;FR;T11;EMPL;I56;E0;_T;_Z;2022;47463;PN;0;0;B;;;;;;
A;FR;T11;EMPL;I56;E1T4;_T;_Z;2022;273743;PN;0;0;B;;;;;;
A;FR;T11;EMPL;I56;E5T9;_T;_Z;2022;200212;PN;0;0;B;;;;;;
A;FR;T11;EMPL;I56;EGE10;_T;_Z;2022;605770;PN;0;0;B;;;;;;
A;FR;T11;EMPL;I56;_T;LL;_Z;2022;1028511;PN;0;0;B;;;;;;
A;FR;T11;EMPL;I56;_T;PA;_Z;2022;4238;PN;0;0;B;;;;;;
A;FR;T11;EMPL;I56;_T;SP;_Z;2022;94439;PN;0;0;B;;;;;;
A;FR;T11;EMPL;I56;_T;_T;_Z;2022;1127188;PN;0;0;B;;;;;;
A;FR;T11;EMPL;ICT;E0;_T;_Z;2022;60184;PN;0;0;B;;;;;;
A;FR;T11;EMPL;ICT;E1T4;_T;_Z;2022;49780;PN;0;0;B;;;;;;
A;FR;T11;EMPL;ICT;E5T9;_T;_Z;2022;38048;PN;0;0;B;;;;;;
A;FR;T11;EMPL;ICT;EGE10;_T;_Z;2022;841831;PN;0;0;B;;;;;;
A;FR;T11;EMPL;ICT;_T;LL;_Z;2022;942361;PN;0;0;B;;;;;;
A;FR;T11;EMPL;ICT;_T;PA;_Z;2022;972;PN;0;0;B;;;;;;
A;FR;T11;EMPL;ICT;_T;SP;_Z;2022;46510;PN;0;0;B;;;;;;
A;FR;T11;EMPL;ICT;_T;_T;_Z;2022;989843;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J;E0;_T;_Z;2022;80821;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J;E1T4;_T;_Z;2022;58987;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J;E5T9;_T;_Z;2022;42179;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J;EGE10;_T;_Z;2022;870097;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J;_T;LL;_Z;2022;981037;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL;J;_T;PA;_Z;2022;5787;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL;J;_T;SP;_Z;2022;65260;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J;_T;_T;_Z;2022;1052084;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J58;E0;_T;_Z;2022;12590;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J58;E1T4;_T;_Z;2022;7292;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J58;E5T9;_T;_Z;2022;6717;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J58;EGE10;_T;_Z;2022;136621;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J58;_T;LL;_Z;2022;151099;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J58;_T;PA;_Z;2022;675;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J58;_T;SP;_Z;2022;11446;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J58;_T;_T;_Z;2022;163220;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J59;E0;_T;_Z;2022;14715;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J59;E1T4;_T;_Z;2022;11362;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J59;E5T9;_T;_Z;2022;6572;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J59;EGE10;_T;_Z;2022;47376;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J59;_T;LL;_Z;2022;64749;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J59;_T;PA;_Z;2022;2347;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J59;_T;SP;_Z;2022;12928;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J59;_T;_T;_Z;2022;80024;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J60;E0;_T;_Z;2022;86;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J60;E1T4;_T;_Z;2022;1037;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J60;E5T9;_T;_Z;2022;693;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J60;EGE10;_T;_Z;2022;40893;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J60;_T;LL;_Z;2022;40969;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J60;_T;PA;_Z;2022;1669;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL;J60;_T;SP;_Z;2022;72;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL;J60;_T;_T;_Z;2022;42710;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J61;E0;_T;_Z;2022;588;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J61;E1T4;_T;_Z;2022;2602;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J61;E5T9;_T;_Z;2022;2399;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J61;EGE10;_T;_Z;2022;144903;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J61;_T;LL;_Z;2022;149993;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J61;_T;PA;_Z;2022;13;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL;J61;_T;SP;_Z;2022;486;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL;J61;_T;_T;_Z;2022;150492;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J62;E0;_T;_Z;2022;48993;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J62;E1T4;_T;_Z;2022;33051;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J62;E5T9;_T;_Z;2022;22900;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J62;EGE10;_T;_Z;2022;436656;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J62;_T;LL;_Z;2022;504062;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL;J62;_T;PA;_Z;2022;435;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL;J62;_T;SP;_Z;2022;37103;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J62;_T;_T;_Z;2022;541600;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J620;E0;_T;_Z;2022;48993;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J620;E1T4;_T;_Z;2022;33051;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J620;E5T9;_T;_Z;2022;22900;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J620;EGE10;_T;_Z;2022;436656;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J620;_T;LL;_Z;2022;504062;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL;J620;_T;PA;_Z;2022;435;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL;J620;_T;SP;_Z;2022;37103;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J620;_T;_T;_Z;2022;541600;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J6201;E0;_T;_Z;2022;24864;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J6201;E1T4;_T;_Z;2022;13113;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J6201;E5T9;_T;_Z;2022;10370;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J6201;EGE10;_T;_Z;2022;62437;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J6201;_T;LL;_Z;2022;88687;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J6201;_T;PA;_Z;2022;75;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J6201;_T;SP;_Z;2022;22022;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J6201;_T;_T;_Z;2022;110783;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J6202;E0;_T;_Z;2022;21846;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J6202;E1T4;_T;_Z;2022;18423;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J6202;E5T9;_T;_Z;2022;11213;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J6202;EGE10;_T;_Z;2022;326562;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J6202;_T;LL;_Z;2022;364691;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J6202;_T;PA;_Z;2022;257;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J6202;_T;SP;_Z;2022;13095;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J6202;_T;_T;_Z;2022;378044;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J6203;E0;_T;_Z;2022;442;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J6203;E1T4;_T;_Z;2022;594;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J6203;E5T9;_T;_Z;2022;493;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J6203;EGE10;_T;_Z;2022;44224;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J6203;_T;LL;_Z;2022;45392;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J6203;_T;PA;_Z;2022;2;PN;0;0;B;;C;O;100;;
A;FR;T11;EMPL;J6203;_T;SP;_Z;2022;359;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL;J6203;_T;_T;_Z;2022;45752;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J6209;E0;_T;_Z;2022;1841;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J6209;E1T4;_T;_Z;2022;922;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J6209;E5T9;_T;_Z;2022;825;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J6209;EGE10;_T;_Z;2022;3433;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J6209;_T;LL;_Z;2022;5293;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL;J6209;_T;PA;_Z;2022;101;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL;J6209;_T;SP;_Z;2022;1628;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL;J6209;_T;_T;_Z;2022;7021;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J63;E0;_T;_Z;2022;3849;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J63;E1T4;_T;_Z;2022;3642;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J63;E5T9;_T;_Z;2022;2898;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J63;EGE10;_T;_Z;2022;63649;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J63;_T;LL;_Z;2022;70165;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J63;_T;PA;_Z;2022;648;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J63;_T;SP;_Z;2022;3225;PN;0;0;B;;;;;;
A;FR;T11;EMPL;J63;_T;_T;_Z;2022;74038;PN;0;0;B;;;;;;
A;FR;T11;EMPL;K;E0;_T;_Z;2022;24537;PN;0;0;B;;;;;;
A;FR;T11;EMPL;K;E1T4;_T;_Z;2022;50480;PN;0;0;B;;;;;;
A;FR;T11;EMPL;K;E5T9;_T;_Z;2022;23999;PN;0;0;B;;;;;;
A;FR;T11;EMPL;K;EGE10;_T;_Z;2022;768505;PN;0;0;B;;;;;;
A;FR;T11;EMPL;K;_T;LL;_Z;2022;741003;PN;0;0;B;;;;;;
A;FR;T11;EMPL;K;_T;PA;_Z;2022;92732;PN;0;0;B;;;;;;
A;FR;T11;EMPL;K;_T;SP;_Z;2022;33786;PN;0;0;B;;;;;;
A;FR;T11;EMPL;K;_T;_T;_Z;2022;867521;PN;0;0;B;;;;;;
A;FR;T11;EMPL;K64;E0;_T;_Z;2022;4490;PN;0;0;B;;;;;;
A;FR;T11;EMPL;K64;E1T4;_T;_Z;2022;14700;PN;0;0;B;;;;;;
A;FR;T11;EMPL;K64;E5T9;_T;_Z;2022;6504;PN;0;0;B;;;;;;
A;FR;T11;EMPL;K64;EGE10;_T;_Z;2022;408268;PN;0;0;B;;;;;;
A;FR;T11;EMPL;K64;_T;LL;_Z;2022;430033;PN;0;0;B;;;;;;
A;FR;T11;EMPL;K64;_T;PA;_Z;2022;3475;PN;0;0;B;;C;O;87;;
A;FR;T11;EMPL;K64;_T;SP;_Z;2022;454;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL;K64;_T;_T;_Z;2022;433961;PN;0;0;B;;;;;;
A;FR;T11;EMPL;K65;E0;_T;_Z;2022;93;PN;0;0;B;;;;;;
A;FR;T11;EMPL;K65;E1T4;_T;_Z;2022;487;PN;0;0;B;;;;;;
A;FR;T11;EMPL;K65;E5T9;_T;_Z;2022;750;PN;0;0;B;;;;;;
A;FR;T11;EMPL;K65;EGE10;_T;_Z;2022;201957;PN;0;0;B;;;;;;
A;FR;T11;EMPL;K65;_T;LL;_Z;2022;125923;PN;0;0;B;;;;;;
A;FR;T11;EMPL;K65;_T;PA;_Z;2022;77226;PN;0;0;B;;;;;;
A;FR;T11;EMPL;K65;_T;SP;_Z;2022;139;PN;0;0;B;;;;;;
A;FR;T11;EMPL;K65;_T;_T;_Z;2022;203288;PN;0;0;B;;;;;;
A;FR;T11;EMPL;K66;E0;_T;_Z;2022;19954;PN;0;0;B;;;;;;
A;FR;T11;EMPL;K66;E1T4;_T;_Z;2022;35293;PN;0;0;B;;;;;;
A;FR;T11;EMPL;K66;E5T9;_T;_Z;2022;16745;PN;0;0;B;;;;;;
A;FR;T11;EMPL;K66;EGE10;_T;_Z;2022;158279;PN;0;0;B;;;;;;
A;FR;T11;EMPL;K66;_T;LL;_Z;2022;185046;PN;0;0;B;;;;;;
A;FR;T11;EMPL;K66;_T;PA;_Z;2022;12031;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL;K66;_T;SP;_Z;2022;33193;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL;K66;_T;_T;_Z;2022;230271;PN;0;0;B;;;;;;
A;FR;T11;EMPL;L;E0;_T;_Z;2022;49532;PN;0;0;B;;;;;;
A;FR;T11;EMPL;L;E1T4;_T;_Z;2022;55785;PN;0;0;B;;;;;;
A;FR;T11;EMPL;L;E5T9;_T;_Z;2022;27668;PN;0;0;B;;;;;;
A;FR;T11;EMPL;L;EGE10;_T;_Z;2022;229708;PN;0;0;B;;;;;;
A;FR;T11;EMPL;L;_T;LL;_Z;2022;319231;PN;0;0;B;;;;;;
A;FR;T11;EMPL;L;_T;PA;_Z;2022;726;PN;0;0;B;;;;;;
A;FR;T11;EMPL;L;_T;SP;_Z;2022;42736;PN;0;0;B;;;;;;
A;FR;T11;EMPL;L;_T;_T;_Z;2022;362693;PN;0;0;B;;;;;;
A;FR;T11;EMPL;L68;E0;_T;_Z;2022;49532;PN;0;0;B;;;;;;
A;FR;T11;EMPL;L68;E1T4;_T;_Z;2022;55785;PN;0;0;B;;;;;;
A;FR;T11;EMPL;L68;E5T9;_T;_Z;2022;27668;PN;0;0;B;;;;;;
A;FR;T11;EMPL;L68;EGE10;_T;_Z;2022;229708;PN;0;0;B;;;;;;
A;FR;T11;EMPL;L68;_T;LL;_Z;2022;319231;PN;0;0;B;;;;;;
A;FR;T11;EMPL;L68;_T;PA;_Z;2022;726;PN;0;0;B;;;;;;
A;FR;T11;EMPL;L68;_T;SP;_Z;2022;42736;PN;0;0;B;;;;;;
A;FR;T11;EMPL;L68;_T;_T;_Z;2022;362693;PN;0;0;B;;;;;;
A;FR;T11;EMPL;L681;E0;_T;_Z;2022;4385;PN;0;0;B;;;;;;
A;FR;T11;EMPL;L681;E1T4;_T;_Z;2022;5341;PN;0;0;B;;;;;;
A;FR;T11;EMPL;L681;E5T9;_T;_Z;2022;1206;PN;0;0;B;;;;;;
A;FR;T11;EMPL;L681;EGE10;_T;_Z;2022;5302;PN;0;0;B;;;;;;
A;FR;T11;EMPL;L681;_T;LL;_Z;2022;15812;PN;0;0;B;;;;;;
A;FR;T11;EMPL;L681;_T;PA;_Z;2022;2;PN;0;0;B;;;;;;
A;FR;T11;EMPL;L681;_T;SP;_Z;2022;419;PN;0;0;B;;;;;;
A;FR;T11;EMPL;L681;_T;_T;_Z;2022;16234;PN;0;0;B;;;;;;
A;FR;T11;EMPL;L682;E0;_T;_Z;2022;2783;PN;0;0;B;;;;;;
A;FR;T11;EMPL;L682;E1T4;_T;_Z;2022;11373;PN;0;0;B;;;;;;
A;FR;T11;EMPL;L682;E5T9;_T;_Z;2022;3793;PN;0;0;B;;;;;;
A;FR;T11;EMPL;L682;EGE10;_T;_Z;2022;151444;PN;0;0;B;;;;;;
A;FR;T11;EMPL;L682;_T;LL;_Z;2022;165140;PN;0;0;B;;;;;;
A;FR;T11;EMPL;L682;_T;PA;_Z;2022;431;PN;0;0;B;;;;;;
A;FR;T11;EMPL;L682;_T;SP;_Z;2022;3823;PN;0;0;B;;;;;;
A;FR;T11;EMPL;L682;_T;_T;_Z;2022;169394;PN;0;0;B;;;;;;
A;FR;T11;EMPL;L683;E0;_T;_Z;2022;42364;PN;0;0;B;;;;;;
A;FR;T11;EMPL;L683;E1T4;_T;_Z;2022;39070;PN;0;0;B;;;;;;
A;FR;T11;EMPL;L683;E5T9;_T;_Z;2022;22670;PN;0;0;B;;;;;;
A;FR;T11;EMPL;L683;EGE10;_T;_Z;2022;72962;PN;0;0;B;;;;;;
A;FR;T11;EMPL;L683;_T;LL;_Z;2022;138279;PN;0;0;B;;;;;;
A;FR;T11;EMPL;L683;_T;PA;_Z;2022;293;PN;0;0;B;;;;;;
A;FR;T11;EMPL;L683;_T;SP;_Z;2022;38494;PN;0;0;B;;;;;;
A;FR;T11;EMPL;L683;_T;_T;_Z;2022;177066;PN;0;0;B;;;;;;
A;FR;T11;EMPL;M;E0;_T;_Z;2022;319647;PN;0;0;B;;;;;;
A;FR;T11;EMPL;M;E1T4;_T;_Z;2022;208726;PN;0;0;B;;;;;;
A;FR;T11;EMPL;M;E5T9;_T;_Z;2022;137629;PN;0;0;B;;;;;;
A;FR;T11;EMPL;M;EGE10;_T;_Z;2022;942940;PN;0;0;B;;;;;;
A;FR;T11;EMPL;M;_T;LL;_Z;2022;1262446;PN;0;0;B;;;;;;
A;FR;T11;EMPL;M;_T;PA;_Z;2022;37878;PN;0;0;B;;;;;;
A;FR;T11;EMPL;M;_T;SP;_Z;2022;308618;PN;0;0;B;;;;;;
A;FR;T11;EMPL;M;_T;_T;_Z;2022;1608942;PN;0;0;B;;;;;;
A;FR;T11;EMPL;M69;E0;_T;_Z;2022;58214;PN;0;0;B;;;;;;
A;FR;T11;EMPL;M69;E1T4;_T;_Z;2022;51602;PN;0;0;B;;;;;;
A;FR;T11;EMPL;M69;E5T9;_T;_Z;2022;45651;PN;0;0;B;;;;;;
A;FR;T11;EMPL;M69;EGE10;_T;_Z;2022;247054;PN;0;0;B;;;;;;
